"Phylostratum"	"GeneID"	"TP1"	"TP2"	"TP3"	"TP4"	"TP5"	"TP6"	"TP7"	"TP8"	"TP9"
1	"AT2G44650"	5.66207882173105	5.38049078842207	5.44994231137672	6.27595995817606	6.42366391141521	6.29470375131355	5.34989356096883	26.1283232847193	24.3192362090332
2	"AT2G44660"	3.65034504232901	3.5682565633235	3.86230648648016	4.29350994428642	4.28266832571501	4.21851379162856	3.80393401800335	13.8250666963325	15.1239617131249
4	"AT2G44670"	6.19371761392979	6.23946519125334	6.03616717840571	6.71809563661134	6.33836625642133	7.01785275778913	6.91759756826774	40.8712237567858	55.7945822212973
2	"AT2G44680"	4.64018904096384	4.94416956386713	4.49337769581159	4.64527792149412	4.54618814124826	4.71139042154451	4.8721487894119	25.2921448631926	23.4001914332316
1	"AT2G44690"	2.79518904287853	2.87115390336262	2.6281962654183	2.42714810082503	2.40013602257205	2.19293105113682	2.53361593640122	6.43104515613919	6.00534935503594
5	"AT2G44700"	1.33673538514985	1.40067116632237	1.35424144293582	1.34458120353634	1.39134750099458	1.17560346458012	1.36541243453173	1.61164712097899	1.72337156531034
1	"AT2G44710"	4.80954636063478	4.78773222411391	4.86027501033787	5.0659281847275	5.0977542473122	5.36727769766895	5.27942388163417	28.9544647447585	28.5789382278962
4	"AT2G44730"	4.94030609378159	4.65428938275523	5.35759342004916	5.43020884725322	5.49786519027365	5.16066753696089	5.25481213778313	23.3382107042274	32.2782829240847
6	"AT2G44735"	1.21558488159626	1.12878530915265	1.51673982049428	1.76884669196195	1.78891644322905	1.27170328908837	1.3320892419391	1.57684152167298	2.21890752475229
1	"AT2G44740"	1.67088985250723	1.87413539069238	1.71728388748111	2.45988659193075	2.16377694154644	2.07058354568975	2.20993814301815	5.42128351652438	6.92885757499524
2	"AT2G44745"	3.42070824126092	3.88398813238547	3.63729516700997	3.56185758727736	3.51576015628562	3.29256854658247	4.01815959741335	17.4939976320474	19.3801575295966
1	"AT2G44750"	2.037470873366	2.22183928230495	2.20600265239361	2.32070839155785	2.21821174771461	2.19707672298359	2.15709287956502	4.44931313924724	4.06849280666955
3	"AT2G44760"	4.26916233543381	4.04890277074755	4.44847664229417	4.85986973850453	4.98987047747139	4.90329680423556	4.50386516621176	19.2108547153437	19.9399626805829
2	"AT2G44770"	3.87364490134789	4.04555536453276	3.7365515397211	3.89877745252207	3.73637372334202	3.64984391428366	3.69359735370919	15.2973720051315	12.3252214548551
4	"AT2G44790"	3.02713481535861	2.99360102764868	2.75522001483046	2.81069320651739	3.60456885554299	2.63345494415762	2.53295063207432	5.70249192204583	6.58840617448945
4	"AT2G44820"	4.50970845582517	4.48234103192501	4.55545442389746	4.27505122228859	4.56572040694008	4.46128953125156	4.44762967831109	19.7942414386674	19.1773623077402
12	"AT2G44830"	7.52745552528852	7.34644973097925	7.40897022154691	7.30332834457761	7.0498872734133	7.1272264086657	7.2490719486477	57.0820204795817	63.7808991273784
2	"AT2G44840"	5.91309400218902	6.40307916788453	5.89870384616746	1.10669147725001	2.22137917418432	1.24307154935448	3.57198635904194	25.0069835416773	7.41415476473042
2	"AT2G44850"	1.40794197543051	1.51999606542218	1.40272228698998	1.45448098921865	1.46333812928043	1.50012228576803	1.44315515499314	2.43794263549561	3.01943845426314
1	"AT2G44860"	10.6195947177686	10.7034918439567	10.7095296133787	11.2835183031717	11.6430295450469	10.9072338471006	10.2658825574157	101.7500946145	88.199852856812
4	"AT2G44870"	4.78050229197007	4.51959360923613	4.92083216504903	5.56647169350748	5.55029929005325	5.37340238565719	4.66357821863235	20.5309357666262	20.6475503546551
2	"AT2G44880"	1.28805437735351	1.43176015381654	1.35285134583592	1.31981271362602	1.33951547055124	1.40131377261678	1.45436868849809	1.69809365976584	1.59608652225993
2	"AT2G44900"	3.37777301142753	3.36941975817622	3.3837286708642	3.56768509462364	3.56830431849561	3.82867744713021	3.52349582085572	12.9177024120098	11.9420311514909
4	"AT2G44910"	2.3586814702666	2.41659071786364	2.68227500005036	3.12475340482491	3.14894917340918	2.95237953326744	2.85246280359805	8.60014463810835	7.73462329637839
1	"AT2G44920"	3.58581714205733	3.49077927509384	3.57719793428527	4.27335717542639	4.33437120245853	4.55009859180894	3.67901186000373	12.7263642414644	13.4164078166655
5	"AT2G44930"	1.49646533763543	1.48885537688232	1.35461477797936	1.21186870837425	1.13815960369884	1.18091064569739	1.26708368062955	1.97068851534824	1.79334602494365
3	"AT2G44940"	2.77870622157664	2.86477040484076	2.98799710313543	2.35396933700091	2.72969320983802	2.376577954833	3.26689187378182	9.06773361847018	18.1955302673715
2	"AT2G44950"	4.45410777195446	4.6507465332089	4.09998352727298	4.29492921703937	4.225437213538	4.7613909952151	4.48633442874723	20.3036819766371	19.4411260379641
1	"AT2G44970"	5.87752572208949	5.93841329139966	5.7016548597535	5.05057192213835	5.02205534774805	4.6623742882703	5.12615704417995	27.9646729021344	24.4357903240885
1	"AT2G44980"	3.0031384023812	2.97041180678602	2.87898858961535	3.10724156967622	3.03013659890178	3.26342362382822	2.93954910302502	8.4367048105614	8.77419531524553
2	"AT2G45000"	6.42161033467963	6.21050292300661	7.30630179229665	7.60727027949345	7.58381555243016	6.60048370320311	6.16760699023766	33.6522063900155	35.5280334852571
2	"AT2G45010"	4.27379330414604	4.54645914220914	4.39572371805857	4.04240180196835	4.13902566845819	4.06650678417523	4.33510995799232	17.6446054085189	18.7238082237675
1	"AT2G45030"	4.89858498298472	4.734818459359	4.86291002003741	5.03703246432108	5.1222720460125	5.28594911528219	5.06803908111804	25.0475241717091	24.5011344455486
2	"AT2G45050"	2.06253497857892	1.82263095315135	2.58079594806959	3.59872914853326	3.74777692957001	3.41483091476922	2.96454475839682	6.76974794249226	15.0967772396134
3	"AT2G45060"	4.55240731330242	4.5081309270884	4.36456890425097	4.4169625855488	4.50794771396046	4.40096633230062	4.60145079319948	19.3274537346741	20.7614017953436
2	"AT2G45070"	7.90381577358645	7.97612375186365	7.70998251944708	7.73261592268034	7.6201994642323	7.05753652042829	7.39248902396089	56.7385709564324	50.9986083908612
2	"AT2G45080"	2.93173839614407	3.19756316333525	2.72131238631487	2.75376134656559	2.78701395735425	2.73331689053378	3.05981764100737	12.799169295149	7.08559988893338
1	"AT2G45100"	3.24094800861547	3.26739326574194	3.16671605768724	2.91938224562371	2.93004167936831	2.92699157216259	3.10007984386129	10.3460148890944	7.62666265622304
2	"AT2G45140"	5.73341108299649	5.77730250399994	5.40524633869604	5.30635552684135	5.24727311741112	5.00429642640399	5.35056888368317	28.1638073023144	29.6078374502063
1	"AT2G45150"	2.52755836004348	2.46960764079174	2.4205361510776	2.65933998938293	2.53257094966115	2.53038684750853	2.32340070694562	6.0123914287433	5.10013514555652
1	"AT2G45160"	5.64295248753918	5.79966922271452	5.68463147807969	5.98185375936799	5.92585130047807	5.74384494980693	5.82510819714743	34.6870509413711	33.6728803450459
2	"AT2G45170"	3.48230125121907	3.52267094399884	3.72882392575702	4.2544295426559	4.32864666591721	4.58967597734238	4.0832173333032	12.9434554205433	24.8592720560302
5	"AT2G45180"	3.88887658060573	3.7501180630463	4.56220804398962	7.35343294993916	7.82866116192715	7.71487005373331	5.54021984980402	18.3039350170777	29.3743847439187
3	"AT2G45190"	7.11180465740102	7.08761891582348	7.19803788130718	7.29364613656415	6.7946973273483	5.60414336623334	5.2965314228716	26.3875267610184	19.0173593368379
2	"AT2G45200"	5.29830913513825	5.40105352601499	5.23927803292647	5.25452944222311	5.28823972074807	5.4315372847712	5.57448134497247	28.5524974369051	31.6243710457315
1	"AT2G45240"	5.85737338229362	5.72338491988576	5.8839001742376	6.30833024629977	6.31499877194386	6.46468401622253	6.12699631295554	36.6336227246834	36.1958081138842
6	"AT2G45250"	3.88312208131162	3.88708228723239	3.99199079183215	4.25947831876347	4.21478905253576	3.77040477522096	3.91691276481268	12.6931719437901	15.5440515598296
4	"AT2G45260"	4.24014597174892	4.32678021820714	4.03843107941618	4.0728585790732	3.93933772669737	4.15962977611718	4.2388499715302	18.7428543946129	17.4299263447676
1	"AT2G45270"	2.90592830897886	2.95474114438599	2.87769282950313	3.34465316610884	3.2392374307267	3.25203808891323	2.78459573247301	7.64208081992918	6.62153476053705
1	"AT2G45280"	2.37868849364342	2.49353034908887	2.50031857106832	2.67586787628736	2.64435731391693	2.56553598838262	2.50252731468046	6.57465141426043	6.10903072641045
1	"AT2G45290"	5.09920740026017	4.90782623634426	5.29466043021402	5.01034905412622	5.45353222385297	5.46294207506597	6.28801025216117	40.8446179366839	43.2176126115602
1	"AT2G45300"	7.8221466266209	7.52764764234821	7.79344517930813	7.34722476758641	7.5603639055726	7.15989585546237	7.50811221275382	58.761478085109	53.5429196558731
1	"AT2G45320"	1.96408571950237	2.04377858324736	1.98818032111118	2.1581761514927	2.11516107771993	2.09855322595003	1.95310189826241	3.8865448824245	4.57813025346045
1	"AT2G45330"	3.28815002382645	3.3825788023225	3.37431766814571	3.50866140707943	3.50653387577398	3.415025468259	3.63002766991856	10.7435476224863	14.2662786406361
12	"AT2G45340"	6.91535284738676	7.32719945488022	7.21241324164335	7.62702780689297	7.46303221142832	7.50753486105285	7.25165275532786	50.3961895534931	55.7586132585857
4	"AT2G45380"	4.22353497501498	4.82985826425107	4.29042125035481	4.33248291483229	4.36638771098644	4.39048180991092	4.69005339401974	23.1209460323126	24.1535054098727
1	"AT2G45400"	3.48129465771856	3.128860665236	3.51884911963055	2.43303846355603	2.38365530008995	2.2207259608484	3.01301831365101	8.56807315478481	4.78533188281288
4	"AT2G45410"	1.46135090494928	1.57623923641317	1.46163737537781	1.38835288023552	1.25452195808359	1.26653921933483	1.44117293300767	2.08909244967761	2.46741665923896
1	"AT2G45440"	4.82923039236117	4.68427642704319	4.74928735787894	5.29873462667057	5.23908153092022	5.23441612824405	4.39932289917412	21.9750350448291	17.0351960456905
10	"AT2G45450"	2.74173012508853	3.08217930032579	2.57968903670333	3.1333837033621	2.58921461995139	2.34481388026764	2.60453532668617	7.66230750040697	6.91995692960886
2	"AT2G45460"	3.39398267871938	3.43832777436403	3.40233717023732	3.48261081602444	3.560017667383	3.76432675527831	3.55490456362951	12.2233897637693	14.0157325191155
4	"AT2G45470"	11.673825845294	11.4873470522282	12.9415409097949	13.7853926356227	13.5282489967642	10.3140232687014	10.6738463185979	103.396451008877	92.9578410074649
4	"AT2G45480"	3.46701242821234	3.46126004061001	3.62749308999356	3.87780870150523	3.76106639017211	3.7016346339621	3.12148755868866	10.7474309661434	8.61645745079279
12	"AT2G45490"	3.23177539639774	3.22502893173702	3.30525165120261	3.64319076343694	3.39368843387124	3.54138673704535	3.13335380012277	9.45790943070854	8.16456845585572
1	"AT2G45500"	2.68383808910703	3.02532406703678	2.58711067422971	2.56802501195864	2.51369936843549	2.58528398569738	2.66473356634053	7.2924942081828	7.49553811831692
1	"AT2G45510"	3.89930418590099	4.42329305965217	3.81145746130809	3.7723375448226	3.61718100402142	3.73756607055687	4.73001032482165	20.0954357720282	22.9675017242616
5	"AT2G45520"	6.42217799488044	6.45452535386601	6.91115097786628	6.75248410846685	6.81378474744462	6.38099388954796	6.69026110385163	43.7340491553148	39.5482647774155
2	"AT2G45530"	3.34965448457731	3.29899050254266	3.2756686526468	3.4757977879392	3.44931321731344	3.24385528394929	3.30282263917061	9.97747923013878	11.5136653768642
1	"AT2G45540"	5.85374091290745	5.76468766787189	5.6620548719535	5.99768586681986	5.85659746898772	6.55778952597	6.22644401599192	39.9882831357387	37.7548228536667
1	"AT2G45560"	1.39147739445689	1.19293205716254	1.22325175001422	2.17511684856152	1.84131320856382	1.56989978075069	1.1983727278589	1.064723027385	1.15516714356571
12	"AT2G45590"	4.6189410922141	4.62397120437158	4.99236416351288	5.57123304043647	5.5170067030345	5.20983782391153	4.77306033870461	23.0860050378812	20.5083647856498
2	"AT2G45620"	5.86540494104085	5.91574173231656	6.2205022858044	6.71291427520778	6.77389616264204	6.60944563882912	6.33397689559175	36.0844739298442	45.2122184554489
1	"AT2G45630"	2.38730313046586	2.57569500647306	2.44316157894901	2.48754400596982	2.60142692306799	2.38533123465098	2.33257968971757	5.98404387828891	5.13202026589212
2	"AT2G45640"	6.66090857917327	6.65220915432095	6.48563997225587	6.67744913059078	6.64213138790008	6.20746534006347	6.47305977957038	39.0868120225731	37.2452038641135
2	"AT2G45660"	3.31135030227463	4.04059254160998	4.15330572898104	4.5409383434965	4.89613879918866	5.2657077570572	4.75416490707044	27.6548803334713	25.9257419853262
1	"AT2G45670"	6.51951563319294	6.87361911195629	6.42272493215794	6.328773091803	6.30134253745756	6.69272482631214	6.74772642375336	45.9088953216125	53.8313165572244
2	"AT2G45690"	2.75584976588598	2.84055719877275	2.57964032011536	2.9214516520076	2.63317560952104	2.7934399507175	2.65412975218046	7.27091075134554	7.14646305652971
2	"AT2G45695"	4.06200773936956	4.22632878579347	4.28552317717306	4.22572797111198	4.25508688100633	4.29273584355386	4.34710910921157	17.1050196497592	15.4511245327321
1	"AT2G45700"	5.01165872845226	5.09737335521964	4.91225480068105	5.15601726322968	5.09418340428755	5.15965152364399	4.69874037916015	22.5617236338155	21.3270839948448
2	"AT2G45710"	3.83442112842133	3.91338763268488	4.09826672741548	4.06451860256204	4.17489006575492	4.02719486378781	4.04882890404466	16.4046976090029	12.7087100741402
2	"AT2G45720"	2.96045753533477	2.82868220430036	2.78854345648975	3.11167541968876	2.83593101331371	2.9898494290114	2.79195053607676	8.7317909012118	7.63922535134959
2	"AT2G45730"	4.41334829800572	4.45393041036241	4.25161052435008	4.4530752243037	4.51353158037208	4.90893795572257	4.614993376136	22.225089601231	19.660946147182
2	"AT2G45740"	3.76064209458906	3.94711637673527	3.57944196252768	3.32458874781858	3.42322360796893	3.49605956332171	3.83528027253585	15.0470374477387	15.9549817825375
1	"AT2G45750"	1.40159122120272	1.50805593579157	1.41671701212192	1.22730298735341	1.12055479488183	1.13437005556113	1.24761371788738	1.78948028044683	1.59763534081457
1	"AT2G45770"	4.98543497601248	4.86967084802695	4.90647825148945	5.69387987011273	5.71722257956808	5.76343612141141	5.05821909262974	24.2906953923316	21.7538575134197
1	"AT2G45790"	8.34811160529535	8.16891710110746	7.89018382896175	7.70438362268499	7.80253037687384	7.96142601203867	8.9201950571537	79.2887905137757	73.7638515132632
1	"AT2G45810"	7.62349722790161	7.82517950383751	7.8275886173447	8.0016077787795	7.74276939179681	8.10944372824573	7.97706196653618	68.3832639121487	58.5658827015014
4	"AT2G45820"	15.602617888012	15.5289070822955	15.588567863402	10.5476502259322	11.0202466827616	10.4728747021489	13.112887561843	130.189265924912	189.699199083636
4	"AT2G45850"	4.04400973675899	4.13277487386618	4.17596078893998	5.39963519702167	5.08235374480371	5.0652069664597	4.30719603219249	14.3122439101179	17.4825323150713
12	"AT2G45860"	4.53757398787557	4.69891678192099	4.90198130052674	4.83795803578859	4.9835463722014	4.36600339420423	4.28604946093065	14.7825787716906	14.5262654283195
1	"AT2G45870"	3.07737317657229	3.118658085213	3.30432573047195	3.26909902255031	3.07184235412912	2.45128925339204	2.69849252614788	6.90262546580596	6.92095141049701
1	"AT2G45880"	3.74411306599973	3.71037649116635	3.79068281042967	3.75808992546665	3.8907216195662	3.89182018798433	3.81647173420957	14.3120785529513	15.6499499219153
2	"AT2G45890"	1.13157287738408	1.08721260564672	1.15702723398834	1.26593091839977	1.37041849881682	1.42372815145006	1.32873424804469	1.53835584142267	1.75440589968063
6	"AT2G45900"	1.39297206625907	1.49999996459643	1.29690697899079	1.71066074391368	1.62398382121837	1.83163969025247	1.4519188513843	2.43410463218248	2.39616979972694
12	"AT2G45910"	5.36486935281383	5.69384817662993	5.54947973346133	5.18249718013459	5.13151308679935	5.2702673166354	5.75282438968474	30.2112687322495	34.695383827062
1	"AT2G45920"	4.03959214147239	4.30718247584787	4.19652340115682	3.63404019557416	3.64753665021358	3.33304340957457	4.0699820563978	15.653376993749	16.2341690888394
10	"AT2G45930"	2.85126022682137	2.86088198460565	3.07227902197407	1.52685889302469	1.67202529475499	1.62748355337719	2.39360519182137	5.4835110161653	8.75393562421278
2	"AT2G45950"	3.11281337753404	3.29918516287458	3.14176704524202	3.31365015617542	3.38475647369255	3.25746752433681	2.90870113817388	9.93382841907598	8.09731107375866
1	"AT2G45960"	16.059439058165	16.2803104410174	17.3322163942824	18.2483639543942	18.281997614888	18.4127103261521	18.7807158180733	410.192441788393	436.02321581524
1	"AT2G45970"	4.13119555602316	4.20308950904018	4.16528605691993	4.80214708579975	4.58053086500624	4.46921302423035	3.90895524977098	19.7138904205551	10.7800527196518
4	"AT2G45980"	5.80666693167474	5.79373507822656	5.78301253790592	5.51032117344955	5.75118750492734	5.95924198067904	5.91948488184267	33.3453462322249	44.3252483744652
1	"AT2G45990"	6.61780259610003	6.62985164074344	6.45622768467491	6.23676518607339	6.19521277659361	6.11868045512033	6.54364209737766	44.6071399100375	41.815360935884
3	"AT2G46000"	3.3111076616888	3.32889903000211	3.12815373964256	3.13847081411695	3.03048126399778	2.97312314542424	3.42525719828986	11.4934168026258	11.4733811657783
1	"AT2G46020"	7.42576893372151	7.34039087914037	7.36756011494989	7.42842040192859	7.3525173748819	7.81631079424032	7.35003550653569	53.0351398341979	54.8615068689983
1	"AT2G46030"	3.37626416141411	3.58133168367603	3.47996915245227	3.92712196398202	3.77511849169101	3.889451956521	3.74619374651736	14.0889331193102	14.8858271372292
4	"AT2G46040"	2.75975012023132	2.92072485062926	2.68970837102892	2.82996844677127	2.79601422281845	2.69795668821384	2.43589845123696	6.72936298826384	4.71440065413375
2	"AT2G46060"	3.06174023115091	3.13810980649347	2.98264020877972	3.19454386381455	3.0737708915352	3.145519800004	3.07870321627217	9.31943265330052	9.34842257106113
4	"AT2G46080"	3.7838982398597	3.891826644104	3.4148565932345	3.28856453719519	3.37101471963935	3.32199722724898	3.60657701749139	13.5401732131759	13.7484651826064
1	"AT2G46090"	4.33190499203278	4.25504415130427	4.34709065734276	4.82968910555822	4.72601188652717	4.96169138576574	4.53399801746538	21.3347665676318	20.4463439095862
1	"AT2G46100"	1.7983094947051	1.91646163527871	1.89966722249481	1.6753345134116	1.66199403570668	1.74842314015318	1.71793728193109	2.89475666007075	7.15438552696585
1	"AT2G46110"	2.60753247901827	2.5859374606113	2.68541496537546	2.81786573622821	2.71532057750338	2.67151637783976	2.77855521588639	7.6445673725485	7.79529734243343
1	"AT2G46140"	3.32619631435696	2.98395264630871	3.37857450552256	3.18427516658129	3.25265148687733	3.01670575212113	3.02786702324786	8.3256901024837	10.0465661116032
4	"AT2G46150"	2.71844688963854	2.71908509920057	2.55252759548011	2.28733851801817	2.00405394756727	1.52014885741605	1.88882303549972	2.71619357926008	3.2941813350209
2	"AT2G46160"	2.21952957437195	2.22286875641113	2.32558567950121	2.252221012097	2.17118279853734	1.75663541379597	1.72098981914618	2.59660694823014	2.43914483773025
2	"AT2G46170"	4.40998679388963	4.41289087060591	4.2241170184084	4.76065852621256	4.67667114637795	4.73843750805592	4.42535403293016	21.1816026545488	18.6094816216463
2	"AT2G46180"	4.56219560494915	4.73340868675423	4.36618648237104	4.51875243596078	4.33670480329447	4.59212183776992	4.73330477730087	21.240829864576	20.7634990038597
2	"AT2G46200"	3.35234107529829	3.50559114783739	3.37853434626856	3.45574297625213	3.4828111366828	3.50927191463774	3.52578925826118	11.0813555040727	12.7817925469864
1	"AT2G46210"	2.55280288808086	2.6905795670307	2.74812294652639	2.42295992260424	2.57149341072911	2.44862440086656	2.65233983717345	7.49605966944146	6.96140374062976
1	"AT2G46220"	4.067059059329	4.10899415703638	4.17863747532272	4.86245933132217	5.10961271906134	4.92744705915768	4.38170630978765	17.9202868201171	24.2587339849953
2	"AT2G46225"	4.9179603482312	5.04633200159061	4.94744356898495	4.88143459656496	4.65992629865854	4.58964881903786	4.66252998204489	20.7861071431975	20.9168687631833
1	"AT2G46230"	5.47013126566285	5.65962604216383	5.31556080341924	5.71119959603764	5.58156176676256	5.70063508836135	5.36554834137664	28.8158521762131	24.1311940995502
4	"AT2G46240"	2.72201379970333	2.86907880526199	2.63381129990345	2.76400676182747	2.55814823660706	2.62631236397827	2.73824799539767	6.61554816058245	7.46298015530844
4	"AT2G46250"	3.31365360485029	3.41677080641872	3.40228233273275	3.24673102843154	3.36556346672338	3.34393076903153	3.51690263441951	10.689918390935	11.8321305706231
2	"AT2G46260"	5.41888912899667	5.36209140345072	5.67032752951497	5.86899078104693	5.91533505580784	6.03940596214595	5.52248273172828	28.3929569924768	39.3473603782971
2	"AT2G46270"	5.56882521569771	6.14085962960503	5.77899427684731	3.81683812963822	4.12339033501639	4.01822382767423	4.94736937239685	21.9224660020483	36.9764950994384
1	"AT2G46280"	10.087107907804	9.92128417112719	10.4812466486879	11.1061718555432	11.3060380150171	11.2953052381779	10.6803929303088	112.267440786943	111.312759981595
1	"AT2G46290"	2.52681911834429	2.4412259614416	2.40449918807418	2.46440668299652	2.45257733251037	2.40220294047829	2.41807742343395	6.24814245553692	5.26922692121043
3	"AT2G46310"	2.58152479284186	2.56764392278565	2.74011801313851	2.98205888004756	3.06536077311332	3.20886768452852	2.94408559294139	8.94926151656389	8.96916810966812
2	"AT2G46320"	2.2053597668921	2.22852663607551	2.13136505482697	2.23397273803554	2.19270772240152	2.20704454641713	2.26259826825561	5.13632471590355	4.67325402759395
5	"AT2G46330"	6.74249738902188	6.83859825426556	7.28247411407636	7.63338933538022	7.83788957163527	7.9915187415481	7.20025510542866	48.5279083693261	56.6555333642286
1	"AT2G46340"	5.99263894938759	6.33718404787342	5.6716103657178	5.38376216975045	5.2803598484227	5.34860100531362	5.75325712823611	40.6602100882321	27.5327786904981
1	"AT2G46370"	5.34275773508437	5.41747796378258	5.28773579553522	4.6316948037683	4.4750358065975	4.54017252193521	5.07496109037127	22.2886587858938	45.085170926273
1	"AT2G46380"	2.38647608372741	2.27038759952586	2.2257674357376	2.5113686153016	2.43048313346134	2.5444257267101	2.04486016050306	4.82987232818035	3.45726216554065
12	"AT2G46390"	9.04246465712324	9.15066958079291	8.95452927924108	7.8110466445396	8.22716916017286	7.75402504299404	9.4418168957754	71.4320441307021	76.0188622544791
2	"AT2G46400"	9.14152324613151	11.1158551996536	8.42096733549581	1.80226655429099	3.13189910387896	1.86660960901351	5.29289614072812	63.190013668809	5.31758137336267
4	"AT2G46410"	2.01663026427196	2.41291422759335	2.22185092846566	2.15105399909653	2.17492583313387	2.27901664041934	2.23058491355724	5.08868350417536	4.83303471214421
2	"AT2G46420"	4.92279692656231	5.2611926530277	4.67690853554382	4.59211233524718	4.50244725907175	4.63393210578714	4.42869033861091	25.2174503197757	16.8798025070669
1	"AT2G46430"	2.33859509030975	2.77779455661099	2.47347657846429	2.09165172380087	2.44463870620325	2.36422143126325	2.59238326585233	7.39911788324467	7.03170075928196
1	"AT2G46440"	1.79288729223956	2.20030195932486	1.9542456842746	1.87053246340175	2.10362083901193	2.38266818467707	2.49329394013602	5.97106296983996	5.7372385131039
1	"AT2G46450"	5.60610530926783	5.71133150091628	5.30103431881502	4.99593155960871	4.98462039622214	5.17209808416413	5.92437805621456	34.0129631538945	27.9143007163344
7	"AT2G46455"	1.9089106812968	1.97169634737164	1.89089711885175	1.84211697960423	1.69961685210827	1.78929738298532	1.61333231955625	3.53075864875142	2.81695474872861
1	"AT2G46470"	5.20423559911382	5.38356767557753	5.20241231713759	5.55891180682728	5.4080300789321	5.33907790396376	5.18114666499057	27.7013147108263	25.5228264369108
6	"AT2G46490"	5.36173454185469	5.39389188583887	5.74414078177589	6.23277246465875	6.38871880827364	5.51613254138723	6.05073853151629	25.7021475427675	39.0186671822054
1	"AT2G46500"	8.38386750073524	8.52333815581887	7.75830972922967	5.39902781705604	5.68278028161701	5.62140456295368	6.70637536120106	50.4266317597741	40.5219958177412
3	"AT2G46505"	7.27234455017012	7.08598011074667	7.22018578189493	7.01670973670976	6.8831066944242	5.46247675229457	6.28861497813441	34.0640264132381	35.9747731463006
3	"AT2G46510"	8.8325528701864	9.10133904426578	8.39717062500995	3.3148993967968	4.39333582512964	4.09749612976593	6.29547965402752	40.0247955767005	54.962793898117
2	"AT2G46520"	6.03838915446811	5.9480977209763	5.97718402872926	5.71304885442096	5.63398918473216	5.90863429349041	5.645778818508	34.0585911519715	32.7971492041758
4	"AT2G46530"	1.69575073025456	1.61964905551368	1.73944775307964	1.98904268148146	2.0165014226073	2.00965899628009	1.54732121967177	2.46265580234577	2.92234033027268
8	"AT2G46535"	3.72647139648617	3.7330322856477	3.74489130027247	3.73308843304057	3.66241347112089	3.35002217559774	3.73891840424468	14.9930536014847	16.1587605438763
5	"AT2G46540"	6.0722054820281	5.83364310910174	5.95489602983363	5.97131559007672	5.8173720806401	5.41562462562065	6.01483753100085	32.003235344617	32.9440148353041
6	"AT2G46550"	4.97205128803008	4.71571071288491	4.86976927445635	6.19192126800311	6.36798630299183	6.39138862788109	5.13500553796709	20.4284076908644	30.2450889753305
2	"AT2G46560"	4.56433617216379	4.57491639555141	4.37889357203629	4.61706252575286	4.44103551024631	4.9446850313112	4.66396472480244	23.5991997377526	21.0751462539447
12	"AT2G46567"	2.75151203360655	2.35191773774395	2.64736495399478	2.57440480257236	2.33597441547594	2.2835934205471	2.63579185292099	8.1175461274668	7.02718025197577
1	"AT2G46580"	3.76095625792401	3.87698472665136	3.59205026662436	3.77886462095376	3.75633679557015	3.77286360459739	3.91349228209917	15.7484783991108	14.8912680834765
3	"AT2G46590"	5.64536180895107	6.21926113116497	5.3329601917215	4.99420963399141	4.61104569922828	4.15053329264884	4.81490316063693	23.3373616717018	17.9762949414492
2	"AT2G46600"	5.69262768259206	6.13584706713524	5.7334078517936	3.51125410784332	3.4188691302559	3.01948958933121	4.92492118624981	28.6179759649146	16.4462172363084
2	"AT2G46610"	3.229730824581	3.26889391960371	3.14538749011663	2.88700285736105	2.8071367155861	2.81440632940524	3.13428590632664	9.86762838865179	9.53609625894025
1	"AT2G46620"	2.54692252170385	2.69349685037125	2.42111978524809	2.16881767649825	2.12045295087416	2.08882593955898	2.28838592870877	6.03903946584623	4.94159390253716
5	"AT2G46630"	10.4107055609541	10.5530060075016	10.6894155144695	7.62827529617844	6.89369311899184	4.79038633791903	7.93207400949526	53.2198395521565	40.1957414628145
6	"AT2G46640"	1.90835804497834	1.82847452866971	1.82111384446868	1.82081109504956	1.71240824773357	1.74138824474613	1.90712859165588	4.08125943665515	4.15064046111222
1	"AT2G46650"	11.2769916858896	11.2740283244712	10.0834400645876	7.58738505142878	7.20356477152107	6.98070452435459	9.99272278803739	110.738037082213	130.014370122884
2	"AT2G46680"	4.1130848248077	4.42809391681702	3.95441907544993	3.84758626024041	3.69138744043767	3.3360700862413	3.78982732121937	16.4285507702194	14.3872615608894
4	"AT2G46690"	4.93909475280815	5.50015212995442	4.91045095431426	4.57393617846468	4.37017277834251	4.01666056536332	4.89756691040259	20.5489131412807	36.1623616831637
12	"AT2G46700"	3.70622252487207	3.681819891474	3.67047183339221	3.44012513378498	3.39102347280174	3.43965622987862	3.643485179548	13.072621742936	12.8457774689907
2	"AT2G46710"	4.34087218712041	4.33248127951812	4.64017703980436	4.95950907214306	5.20897660867747	5.38735654549416	5.46674243156681	28.7837029868294	34.7286276435508
9	"AT2G46735"	1.80175594376024	1.78265511362205	1.91584174390583	1.54411871111389	1.61769485451066	1.39902579525067	1.75426011424118	2.93266719827029	2.7222925417481
1	"AT2G46740"	1.51677328550288	1.52603983707149	1.50538710334166	1.02543590495239	1.09039640675495	1.25154554517079	2.10549033742972	3.79380516320142	7.26070304583335
1	"AT2G46760"	1.80915115820117	1.76572119634698	1.74725786330409	1.56692062293932	1.51609146058759	1.60413019286468	1.78608181937068	3.11954319106509	3.48451626045192
